,text,blockInfo
258,"I= Eedi
Jo and Paul are arguing about enlargements.
Jo says if a shape is enlarged by a scale factor of 0.5 then its area is
half as big as the original area.
Paul says if a shape is enlarged by a scale factor of 2 then its area is
4 times as big as the original area.
Eedi 2018
A
Only
Jo
Who is correct?
B
Only
Paul
Both Jo
and Paul
D
Neither is
correct","[[48.5, 20.5], [312.5, 124.0], [315.5, 225.0], [44.5, 464.5], [93.0, 362.0], [93.0, 418.5], [313.5, 289.0], [242.5, 362.0], [243.0, 419.0], [400.0, 418.5], [540.5, 362.0], [544.5, 418.0]]"
259,"I= Eedi
Ⓒ Eedi 2018
Tom and Katie are trying to calculate the answer to 29 x 7
Tom does this: 30 x 71 x 7
A
Only
Tom
Katie does this: 20 × 7+9 × 7
B
Who is correct?
Only
Katie
C
Both Tom
and Katie
D
Neither is
correct","[[48.0, 20.0], [41.0, 465.0], [328.0, 106.5], [93.0, 332.0], [93.0, 396.0], [328.5, 183.5], [242.0, 332.0], [327.0, 235.0], [242.5, 397.0], [392.5, 333.0], [400.0, 395.5], [540.0, 332.5], [542.0, 396.0]]"
260,"I= Eedi
Ⓒ Eedi 2018
A
1
How many factors does 9 have?
B
2
3
D
4
VA","[[48.0, 20.0], [41.0, 465.0], [93.0, 283.0], [95.0, 346.5], [318.5, 130.0], [242.5, 283.0], [242.5, 347.0], [391.0, 347.0], [540.0, 282.5], [537.5, 347.5], [619.0, 21.0]]"
261,"I= Eedi
A
11 hours
and 40
minutes
Ⓒ Eedi 2018
3 hours + 700 minutes =
B
10 hours
14 hours and
66 minutes
D
14 hours and
40 minutes","[[48.0, 20.0], [92.0, 306.0], [93.5, 385.0], [41.0, 465.0], [325.5, 164.0], [242.0, 306.0], [242.0, 357.5], [393.5, 379.5], [540.5, 306.0], [547.0, 379.5]]"
262,"I= Eedi
Tom and Katie are arguing about parallelograms.
Tom says a square is a parallelogram.
Katie says a rhombus is a parallelogram.
Who is correct?
Ⓒ Eedi 2018
A
Only
Tom
B
Only
Katie
C
Both Tom
and Katie
D
Neither is
correct","[[48.0, 20.0], [201.0, 175.5], [41.0, 465.0], [93.0, 332.0], [93.0, 396.0], [242.5, 332.5], [242.5, 397.0], [389.5, 331.0], [400.0, 395.5], [540.0, 332.5], [545.5, 396.0]]"
263,"I= Eedi
© Eedi 2018
A
-4
B
1× (-16) =
1
64
C
-64
-
D
16
64","[[48.5, 20.5], [41.0, 465.0], [93.5, 324.0], [83.0, 382.0], [242.0, 325.0], [326.0, 176.5], [241.0, 381.0], [391.5, 324.5], [389.0, 382.0], [526.0, 385.5], [540.0, 324.5], [546.0, 383.0]]"
264,"I= Eedi
Ⓒ Eedi 2018
What is the order of rotational symmetry of this shape?
A
@
0
B
1
C
2
D
4","[[48.0, 20.0], [41.0, 465.0], [318.0, 302.5], [97.0, 374.5], [309.5, 175.5], [95.0, 422.0], [245.0, 374.5], [246.5, 421.5], [396.0, 375.0], [395.0, 421.0], [544.5, 374.0], [544.0, 422.0]]"
265,"I= Eedi
Ⓒ Eedi 2018
A
Which angle is allied (co-interior) to angle p?
A
B
р
C
D
B
D
VA","[[48.0, 20.0], [41.0, 465.0], [106.0, 414.0], [318.0, 64.0], [219.0, 271.5], [256.5, 414.0], [280.0, 312.0], [351.0, 194.5], [370.0, 246.5], [414.0, 234.5], [554.0, 414.0], [619.0, 21.5]]"
266,"I= Eedi
Ⓒ Eedi 2018
A
5
12
B
0
Work out:
1
-
2
-
34
+
2
WIN
3
11
12
-
D
5
12","[[48.0, 20.0], [41.0, 465.0], [93.0, 283.0], [92.0, 352.5], [242.5, 282.0], [244.0, 349.0], [311.5, 71.5], [263.0, 122.5], [263.0, 152.0], [286.5, 141.0], [315.5, 136.5], [342.0, 142.0], [367.5, 121.5], [366.5, 142.0], [367.0, 156.0], [395.0, 336.5], [395.5, 367.0], [522.5, 353.0], [540.5, 282.5], [547.0, 351.0]]"
267,"I= Eedi
y
V
W
ⒸEedi 2018
A
(24, 15)
X
(8,5)
Y
Z
B
(16,10)
X
Points V, W, X, Y and Z are
all equally spaced along
the line.
The coordinates of W are
shown.
What are the coordinates
of Y?
(4,2.5)
D
(32,20)","[[48.5, 20.0], [42.0, 100.0], [49.5, 256.5], [102.5, 227.5], [41.0, 464.0], [87.5, 380.0], [91.0, 427.0], [151.0, 203.0], [150.5, 252.0], [197.5, 170.0], [244.5, 143.5], [249.0, 380.5], [247.0, 426.5], [314.5, 286.0], [491.5, 110.0], [491.0, 199.5], [491.5, 277.0], [419.5, 427.0], [569.0, 380.5], [572.5, 427.0]]"
268,"I= Eedi
Jo and Paul are arguing about how to
fully describe the rotation from shape
P to shape Q
Jo says: ""a rotation of 90°
anticlockwise""
Paul says: ""a rotation of +270° about
(-1, 1)""
Eedi 2018
A
Only
Jo
Who is correct?
B
Only
Paul
Both Jo
and Paul
P
Q
3
2
0
D
Neither is
correct","[[180.5, 65.5], [179.0, 173.0], [181.5, 251.0], [44.5, 464.5], [92.0, 362.0], [93.0, 418.5], [180.5, 315.0], [241.5, 362.5], [242.5, 419.0], [400.0, 418.5], [461.5, 118.0], [462.0, 237.5], [546.0, 120.0], [546.0, 149.0], [546.0, 211.0], [540.5, 362.0], [544.5, 418.0]]"
269,"I= Eedi
Which of the following questions would use the calculation
5 x
A
Ⓒ Eedi 2018
A cake is cut into 6 slices,
Ivan eats 5 of them. What
fraction of the cake did Ivan
eat?
A cake is cut into 5 slices,
Ivan eats 6 of them. What
fraction of the cake did Ivan
eat?
B
D
A cake is cut into 5 slices,
Ivan eats 6 of them. What
fraction of the cake is left?
A cake is cut into 6 slices,
Ivan eats 5 of them. What
fraction of the cake is left?","[[48.0, 20.0], [318.5, 104.5], [63.5, 217.0], [41.0, 465.0], [205.0, 213.0], [209.5, 357.5], [358.5, 215.0], [358.0, 358.5], [507.5, 214.0], [507.0, 358.5]]"
270,"I= Eedi
Ⓒ Eedi 2018
A
618
What should replace the question mark?
3
4
B
6
?
613
D
614
VA","[[48.5, 20.0], [41.0, 465.0], [94.5, 314.5], [91.0, 380.5], [318.0, 106.5], [243.0, 314.0], [239.5, 381.0], [284.5, 221.5], [391.5, 376.0], [541.0, 314.5], [543.0, 374.5], [619.0, 21.5]]"
271,"I= Eedi
Sam has tried to translate the red
flag by the vector (2)
A
C
What error has Sam made?
Ⓒ Eedi 2018
Sam has gone right when he
should have gone left
Sam has started counting from
his initial position when
counting right
www
11
⠀
4
-3-
2
1-
0
B
D
D'A
Nothing - this is correct
Sam has started counting
from his initial position when
counting up","[[48.5, 20.5], [168.5, 114.5], [31.5, 294.0], [32.0, 379.5], [168.5, 179.5], [41.0, 465.0], [193.5, 304.0], [195.0, 396.0], [356.0, 64.0], [356.5, 99.5], [356.5, 132.0], [365.0, 98.5], [365.5, 130.5], [366.5, 162.5], [368.0, 193.5], [366.0, 231.5], [361.5, 296.5], [363.5, 387.5], [607.5, 20.0], [515.0, 300.0], [515.5, 394.5]]"
272,"I= Eedi
A
16 cm²
Ⓒ Eedi 2018
What is the area
of this rectangle?
B
48 cm²
32 cm²
4 cm
12 cm
D
Not enough
information
VA","[[48.0, 20.0], [92.5, 326.0], [90.0, 377.0], [41.0, 465.0], [211.0, 162.5], [242.0, 326.0], [239.0, 377.5], [390.5, 376.5], [440.5, 65.5], [513.5, 151.0], [540.0, 326.5], [542.0, 386.0], [619.0, 21.5]]"
273,"I= Eedi
-1
Ⓒ Eedi 2018
0
7
&
-3
P
Q
4
Name the centre of rotation that
maps shape Q onto the shape P
when rotated 90º clockwise.
A
B
D
(2,1)
(0,1)
(1,0)
Origin
FX1","[[48.5, 20.0], [53.0, 279.5], [41.0, 465.0], [82.5, 279.5], [79.5, 308.5], [81.5, 346.0], [80.5, 379.5], [144.5, 333.5], [176.5, 183.5], [231.0, 279.0], [452.0, 99.5], [340.5, 203.5], [341.0, 280.0], [341.0, 418.5], [405.0, 200.5], [405.5, 277.0], [404.5, 351.5], [411.0, 419.5], [607.0, 22.5]]"
274,"I= Eedi
Tom and Katie are arguing about
the diagram on the right.
Tom says the two lines are parallel.
Katie says they will eventually
intersect.
Ⓒ Eedi 2018
A
Who is correct?
Only
Tom
B
Only
Katie
O
120.001°
Both Tom
and Katie
120°
D
[not to scale]
Neither is
correct","[[173.0, 121.0], [41.0, 465.0], [92.5, 332.0], [177.5, 272.5], [93.0, 396.0], [242.0, 332.0], [242.5, 397.0], [393.0, 332.0], [434.5, 127.5], [400.0, 395.5], [511.0, 134.0], [539.5, 332.5], [604.0, 59.5], [545.5, 396.0]]"
275,"I= Eedi
Jo and Paul are arguing about the
shape on the right.
Jo says it is a rhombus.
Paul says it is a parallelogram.
Ⓒ Eedi 2018
Who is correct?
A
Only
Jo
B
Only
Paul
y
3
O
2
-3
Both Jo
and Paul
C
A
B
D
Neither is
correct
5
X","[[48.5, 20.0], [161.5, 151.0], [41.0, 465.0], [160.5, 265.5], [92.5, 351.0], [93.5, 414.5], [242.0, 352.0], [241.5, 414.5], [434.0, 57.5], [429.5, 106.5], [427.0, 208.0], [429.0, 265.0], [427.0, 296.5], [400.5, 415.0], [443.0, 129.0], [517.5, 235.5], [537.0, 129.0], [540.0, 351.5], [545.5, 414.0], [594.5, 208.5], [627.5, 200.0]]"
276,"I= Eedi
Ⓒ Eedi 2018
A
a-b
a = 4
Which of the following gives a value of -3.8?
B
b = -0.2
b-a
C
-a-(-b)
D
-a-b
VA","[[48.0, 20.0], [41.0, 465.0], [93.5, 283.0], [95.0, 340.5], [238.0, 89.5], [322.0, 156.0], [242.5, 283.0], [380.5, 88.5], [244.5, 341.5], [393.5, 283.0], [392.5, 342.0], [541.0, 282.5], [540.0, 341.0], [619.0, 21.0]]"
277,"I= Eedi
Which quadrilateral has the highest order of rotational symmetry?
Ⓒ Eedi 2018
A
C
B
D
They each have the same
order of rotational
symmetry","[[48.5, 20.5], [315.0, 78.0], [41.0, 465.0], [174.0, 134.5], [169.0, 305.5], [480.0, 133.0], [482.0, 306.5], [475.5, 386.5]]"
278,"I= Eedi
←
-3
Ⓒ Eedi 2018
-15
A
Only
Jo
12
Jo and Paul are trying to write calculations
based on the diagram on the left.
Jo writes: 12-15 = -3
B
Only
Paul
Paul writes: (-3) + 15 = 12
Who is correct?
C
Both Jo
and Paul
D
Neither is
correct","[[48.0, 20.0], [79.5, 153.5], [62.0, 185.5], [41.0, 465.0], [110.5, 145.0], [93.0, 332.0], [93.0, 395.0], [165.0, 187.0], [415.0, 112.0], [242.0, 332.0], [242.0, 397.0], [415.0, 203.0], [415.0, 253.0], [391.5, 332.0], [393.5, 396.5], [540.0, 332.5], [545.5, 396.0]]"
279,"I= Eedi
Jo and Paul are talking about equations they
can write based on the equation on the right.
Jo says you could write: g + 5 = 5+ 3h
Paul says you could write: 3g
=
Who is correct?
Ⓒ Eedi 2018
A
Only
Jo
B
Only
Paul
9h
O
Both Jo
and Paul
2g = 6h
D
Neither is
correct","[[48.0, 20.0], [214.5, 167.5], [41.0, 465.0], [93.0, 332.0], [93.0, 395.0], [242.5, 332.0], [242.0, 397.0], [354.0, 205.0], [393.0, 332.0], [400.5, 396.0], [532.5, 124.0], [540.0, 332.5], [545.5, 396.0]]"
280,"I= Eedi
What happens when you remove squares, as shown from left to right in
the diagrams below?
A
The perimeter changes
but the area stays the
same
Ⓒ Eedi 2018
B
The area changes but
the perimeter stays the
same
C
Both the perimeter and Both the perimeter and
area change
area stay the same","[[318.0, 53.5], [93.0, 332.0], [77.5, 398.5], [40.5, 465.0], [242.0, 332.0], [240.5, 399.0], [392.5, 332.5], [481.5, 398.5]]"
281,"I= Eedi
The sum of two bricks is equal
to the brick above.
What number should replace
the star?
Ⓒ Eedi 2018
A
-7
B
-5
C
7
1
-6
D
5
VA","[[48.0, 21.0], [171.0, 130.5], [167.0, 221.5], [41.0, 465.0], [93.0, 349.0], [91.0, 405.5], [242.0, 349.0], [240.0, 405.0], [391.0, 349.0], [389.0, 406.0], [448.0, 212.0], [511.0, 211.5], [540.5, 349.5], [538.5, 404.5], [619.0, 21.5]]"
282,"I= Eedi
-24
Jo says:
One quarter of negative 24
is negative 6.
1
(-24) + =-6
Ⓒ Eedi 2018
A
Jo and Paul are trying to write calculations
based on the diagram on the left.
Only
Jo
Paul says:
Four lots of negative six added
together is negative twenty four.
-6+ (-6) + (-6) + (-6) = -24
B
Only
Paul
C
Both Jo
and Paul
Whose
calculation is
correct?
D
Neither is
correct","[[48.5, 20.5], [109.0, 71.5], [111.5, 186.5], [110.5, 244.0], [41.0, 465.0], [93.0, 332.0], [390.5, 87.5], [93.0, 395.0], [360.0, 204.5], [242.5, 332.0], [242.0, 397.0], [391.0, 332.5], [393.5, 397.0], [565.0, 226.5], [540.0, 332.5], [545.5, 396.0]]"
283,"I= Eedi
9-8+5
Jo and Paul are trying to make the calculation above equal to 6.
Jo says you can write it like this: 9 - (8+5)
Paul says you can leave it like this: 9-8 +5
Ⓒ Eedi 2018
A
Only
Jo
Who is correct?
B
Only
Paul
Both Jo
and Paul
D
Neither is
correct","[[48.5, 20.0], [309.5, 149.0], [41.0, 465.0], [93.0, 332.0], [93.0, 395.0], [310.5, 273.0], [242.5, 332.0], [242.0, 397.0], [393.5, 397.0], [540.0, 332.5], [545.5, 396.0]]"
284,"I= Eedi
Ⓒ Eedi 2018
A
17
Jack is thinking of a number.
It is a prime number and it is a multiple of 7.
What is Jack's number?
B
7
49
D
1
VA","[[48.0, 20.0], [41.0, 465.0], [93.0, 283.0], [96.5, 349.5], [328.5, 121.0], [327.0, 196.5], [242.5, 283.0], [242.0, 349.5], [393.5, 349.0], [540.5, 282.5], [541.0, 349.5], [619.0, 21.5]]"
285,"I= Eedi
A
Ⓒ Eedi 2018
What word do we use to describe the relationship:
Associativity
B
7+5=5+7
Commutativity
(
Distributivity
D
Factors","[[48.0, 20.0], [92.5, 333.5], [41.0, 465.0], [325.5, 139.5], [92.5, 390.0], [242.5, 332.0], [326.5, 189.0], [242.5, 391.0], [392.0, 334.5], [391.0, 392.0], [540.0, 332.5], [542.5, 390.0]]"
286,"I= Eedi
7
6
2
A
Ⓒ Eedi 2018
A
D
B C
(1,6)
(2,5)
4
7
10
This rectangle is reflected in
the line y = 5.
What will the coordinate of
the point marked D be after
the reflection?
B
D
(8,4)
KX1
(2,6)","[[48.5, 20.5], [51.0, 114.0], [51.0, 139.0], [51.0, 239.0], [49.5, 324.5], [41.0, 465.0], [86.5, 181.0], [110.5, 181.5], [99.0, 256.5], [118.0, 327.5], [117.0, 406.0], [157.0, 295.0], [232.0, 295.5], [306.5, 295.0], [474.5, 122.0], [476.0, 211.5], [368.0, 325.0], [368.0, 406.0], [443.5, 326.0], [607.0, 23.0], [442.0, 405.0]]"
287,"I= Eedi
Ⓒ Eedi 2018
Jo and Paul are arguing about fractions and percentages.
Jo says every fraction can be written as a percentage.
Paul says only whole number percentages can be
converted to fractions.
A
Only
Jo
B
Who is correct?
Only
Paul
C
Both Jo
and Paul
D
Neither is
correct","[[48.0, 20.0], [41.0, 465.0], [319.0, 146.0], [93.0, 332.0], [93.0, 395.0], [242.0, 332.0], [320.0, 261.0], [242.0, 397.0], [391.5, 331.5], [400.5, 396.0], [540.0, 332.5], [545.5, 396.0]]"
288,"I= Eedi
Tom and Katie are arguing about rectangles.
They know the length and width of the blue
and red rectangles.
Tom says they must also know the perimeter
of the combined shape.
Katie says they must also know the area of the
combined shape.
Who is correct?
Ⓒ Eedi 2018
A
Only
Tom
B
Only
Katie
Both Tom
and Katie
D
Neither is
correct","[[48.0, 19.5], [184.0, 100.0], [183.0, 186.5], [184.5, 269.5], [41.0, 465.0], [92.5, 359.0], [92.5, 418.5], [242.0, 360.0], [242.0, 420.0], [400.0, 419.0], [540.0, 359.5], [544.5, 418.0]]"
289,"I= Eedi
A
eighty crores
Ⓒ Eedi 2018
In the Indian number system
B
8 00 00 000 =
eight crores
(
eighty lakhs
D
eight lakhs","[[48.0, 20.0], [93.5, 332.0], [93.5, 392.5], [41.0, 465.0], [325.0, 153.0], [242.5, 332.5], [325.5, 203.0], [242.5, 392.5], [392.0, 334.5], [393.0, 392.0], [540.0, 332.5], [539.0, 392.0]]"
290,"I= Eedi
Ⓒ Eedi 2018
A
Starting
number
8
8+(2+5)=2
Answer
How would this calculation be written?
8+2+5 = 2
+25 2
B
D
(8 + 2) + 5 = 2
(8+2+5)=2","[[48.0, 21.0], [41.0, 465.0], [85.0, 268.5], [227.0, 102.0], [195.0, 271.0], [388.0, 91.5], [318.0, 207.0], [194.0, 388.0], [329.5, 123.0], [364.0, 269.0], [365.0, 388.5], [480.0, 269.5], [480.0, 390.5]]"
291,"I= Eedi
Using the key on the right, which of the
following expressions give the perimeter
of this shape in factorised form?
DI
A
6p + 2q
Eedi 2018
B
6(p + q)
C
2(3p + q)
2
●
●
•q
Ip:
Side lengths
9.
2(3p + 2q)","[[48.5, 20.5], [213.5, 179.0], [93.0, 363.0], [91.0, 418.0], [44.5, 464.5], [242.0, 363.0], [244.5, 416.5], [391.5, 362.5], [387.0, 417.5], [484.5, 167.0], [471.0, 242.5], [568.0, 155.5], [527.0, 273.5], [584.0, 239.5], [546.5, 416.5]]"
292,"I= Eedi
A
Ⓒ Eedi 2018
What word do we use to describe the relationship:
15 x 18 = 15 x (2 × 9) = (15 × 2) × 9 = 30 × 9
Commutativity
B
Factors
Associativity
D
Multiples","[[48.0, 20.0], [92.5, 332.5], [41.0, 465.0], [326.5, 166.0], [95.5, 389.5], [242.5, 332.0], [243.0, 390.0], [384.5, 391.0], [540.0, 332.5], [548.0, 389.5]]"
293,"I= Eedi
Ⓒ Eedi 2018
A
3
18+ 2 + 2 x 2 =
B
13
22
D
12","[[48.0, 20.0], [41.0, 465.0], [93.5, 283.0], [90.0, 339.0], [320.5, 135.0], [242.5, 283.0], [238.5, 337.5], [391.5, 340.0], [540.5, 282.5], [541.0, 341.0]]"
294,"I= Eedi
Ⓒ Eedi 2018
A
3/5
Which fraction could go in the missing spaces?
B
16
20
415
V
9
10
416
VA","[[48.0, 20.0], [41.0, 465.0], [93.0, 283.0], [92.5, 342.0], [338.5, 90.5], [242.5, 282.0], [243.0, 340.0], [303.0, 166.5], [394.0, 341.5], [541.0, 338.0], [619.0, 21.5]]"
295,"I= Eedi
What is the size of
angle p?
Ⓒ Eedi 2018
A
53°
B
42°
P
138⁰
42°
138⁰
53°
[not to scale]
Not enough
information","[[48.0, 20.0], [133.5, 150.0], [41.0, 465.0], [93.0, 365.0], [90.5, 417.5], [242.5, 366.5], [243.0, 418.0], [349.0, 96.0], [423.5, 94.5], [422.0, 147.5], [391.0, 417.5], [439.0, 248.5], [576.0, 68.0], [542.0, 417.0]]"
296,"I= Eedi
Ⓒ Eedi 2018
A
4m²
23/1 of a litre of paint can cover 1 m².
What area can 6 litres of paint cover?
B
14 m²
18
77m²
O
42
|
3
m²","[[48.5, 20.5], [41.0, 465.0], [93.0, 283.0], [91.0, 339.5], [327.0, 158.5], [242.5, 283.0], [242.0, 341.0], [392.5, 341.5], [539.5, 282.0], [527.0, 334.5], [527.5, 359.5], [527.5, 361.5], [553.5, 346.0]]"
297,"I= Eedi
Jo and Paul are talking about which
term could replace the star in this
addition pyramid.
Jo says it could be: f
Paul says it could be: g
Who is correct?
© 2018
Only
30
B
Only
Paul
4f +6g
Both Jo
and Paul
2g
D
Neither is
correct
PRO","[[86.5, 72.5], [19.5, 232.5], [45.25, 197.0], [121.0, 166.0], [120.5, 198.0], [212.5, 82.0], [199.5, 197.5], [276.0, 107.5], [270.5, 166.0], [273.0, 197.5], [308.5, 13.0]]"
298,"I= Eedi
Which protractor is positioned correctly to most easily
measure the obtuse angle below (shown in red)?
B
A
160
of
Ⓒ Eedi 2018
60
70
40 50
140 130 120 110 100
$8
A
A
100 110 120
90 100
60 50 40
130
B
B
LO
150 20
-85-
160 170 180
8g
336
160 150 140 130
Both
80 90
100
100 110
120 130 140 150
60
50 40
D
30
Neither
170","[[48.0, 19.5], [297.5, 108.5], [63.0, 148.5], [69.0, 231.5], [58.0, 270.0], [41.0, 465.0], [123.0, 171.5], [79.0, 208.5], [99.0, 345.5], [100.5, 406.0], [220.5, 163.0], [192.5, 155.0], [243.25, 195.5], [253.25, 188.25], [245.5, 345.5], [247.5, 406.0], [265.25, 207.5], [276.0, 236.0], [273.5, 226.5], [285.0, 269.0], [280.25, 248.75], [412.5, 169.0], [392.0, 214.5], [395.0, 406.0], [454.5, 138.0], [491.5, 128.0], [548.0, 150.25], [541.0, 345.5], [570.0, 173.25], [542.0, 406.0], [599.0, 204.75]]"
299,"I= Eedi
Juan and Emma both have the same amount of homework.
5
2
Juan answers of the questions and Emma answers of the
questions.
Ⓒ Eedi 2018
A
976
How much more does Juan answer than Emma?
B
614
79
D
1
6","[[48.5, 21.0], [329.5, 68.5], [330.0, 140.5], [41.0, 465.0], [94.0, 283.0], [90.0, 352.0], [331.0, 212.5], [242.5, 283.0], [237.5, 351.0], [392.5, 353.0], [540.5, 282.5], [548.0, 354.5]]"
300,"I= Eedi
Ⓒ Eedi 2018
A
Order the times from longest to shortest.
200 seconds
P, Q, R
P
B
Q, P, R
3 minutes
Q
U
R, Q, P
¹ hour
R
R, P, Q","[[48.0, 20.0], [41.0, 465.0], [93.0, 317.0], [316.5, 81.0], [179.5, 161.0], [104.5, 377.5], [175.5, 227.0], [242.5, 317.0], [244.5, 379.5], [334.0, 163.5], [330.0, 230.5], [393.5, 317.5], [393.0, 377.5], [486.5, 166.0], [484.5, 227.0], [543.0, 377.5]]"
301,"I= Eedi
[not to scale]
[all measurements in cm]
10
Ⓒ Eedi 2018
5
A
45 cm²
7
B
9
50 cm²
Rosie has designed her own flag.
The pink section has two pairs of
parallel sides.
What's the area of the pink
section?
108 cm²
D
22.5 cm²
FX4","[[48.5, 20.0], [91.5, 73.0], [79.0, 162.5], [41.0, 465.0], [75.0, 273.0], [92.5, 327.0], [94.0, 379.0], [192.5, 274.0], [242.5, 326.5], [283.5, 185.0], [248.5, 379.0], [463.0, 160.5], [393.0, 378.0], [540.0, 326.5], [550.0, 378.5], [618.0, 23.0]]"
302,"I= Eedi
(-4,5)
(-4,-3)
Ⓒ Eedi 2018
(4,5)
(4, -3)
What is the equation of
this line of symmetry?
A
B
D
y = 0
x = 1
x = 0
DA
x = -1","[[47.5, 19.5], [54.5, 163.0], [64.0, 336.0], [41.5, 463.0], [352.5, 155.5], [355.5, 334.5], [519.5, 78.0], [462.5, 163.5], [461.0, 240.0], [462.0, 403.5], [524.5, 159.5], [528.5, 236.5], [528.5, 316.5], [619.5, 21.5], [536.0, 401.5]]"
303,"I= Eedi
""The lowest common multiple of two different prime
numbers is their product""
Ⓒ Eedi 2018
A
always true
Is this statement...
B
sometimes true
C
never true
D
Impossible to say
without more
information","[[48.0, 20.0], [319.5, 105.5], [41.0, 465.0], [93.5, 283.0], [97.0, 349.5], [319.5, 168.5], [242.5, 283.0], [244.5, 349.0], [393.5, 283.0], [393.5, 349.5], [542.0, 282.5], [551.5, 375.5]]"
304,"I= Eedi
Is the following statement always true, sometimes true, or
never true?
Ⓒ Eedi 2018
A
Always true
A multiple of 18 is a multiple of 6
B
Sometimes
true
Never true
Not enough
information
to decide","[[48.0, 20.0], [327.5, 150.5], [41.0, 465.0], [92.5, 332.0], [97.5, 390.5], [325.0, 217.5], [241.5, 332.0], [247.0, 395.5], [393.5, 389.0], [548.5, 403.5]]"
305,"I= Eedi
Ⓒ Eedi 2018
A
8 cm
What is the perimeter of this regular
pentagon?
B
15 cm
3 cm
18 cm
D
Not enough
information
VA","[[48.0, 21.0], [41.0, 465.0], [93.0, 327.0], [91.5, 379.0], [319.0, 91.0], [242.0, 326.0], [244.0, 379.0], [424.5, 235.5], [391.5, 378.0], [540.0, 326.5], [551.5, 391.0], [619.0, 21.5]]"
306,"I= Eedi
di
y
What are the coordinates of
the marked point?
A(-2,-2)
X
B (0,-2)
C (-2,0)
DH
D (-2,1)","[[23.5, 10.5], [24.0, 231.5], [103.5, 30.5], [254.5, 54.5], [197.0, 121.5], [250.0, 113.0], [247.0, 154.5], [309.5, 9.0], [249.0, 195.0]]"
307,"I= Eedi
The two lines currently intersect at the red dot.
If angle p was changed to 100° and angle q was changed to 30°,
in which region would the two lines intersect?
Ⓒ Eedi 2018
pᵒ
B
A
qº
C
D","[[48.0, 20.0], [319.0, 80.5], [41.0, 465.0], [192.75, 291.0], [227.0, 223.0], [239.0, 341.0], [315.5, 306.75], [372.5, 222.5], [394.0, 320.0]]"
308,"I= Eedi
Tom and Katie are arguing about how
to transform shape P to shape Q.
Tom says you can do it using a single
translation.
Katie says you can do it using two
reflections.
Ⓒ Eedi 2018
A
Only
Tom
Who is correct?
B
Only
Katie
Both Tom
and Katie
P
Q
D
Neither is
correct","[[48.5, 20.5], [179.5, 86.0], [181.0, 161.5], [181.0, 238.0], [41.0, 465.0], [92.0, 362.0], [92.5, 418.5], [180.0, 302.5], [242.5, 362.5], [242.0, 419.5], [400.0, 419.0], [489.5, 129.0], [489.5, 244.5], [540.0, 362.0], [544.5, 418.0]]"
309,"I= Eedi
Ⓒ Eedi 2018
What number replaces the circle to make these two
fractions equivalent?
A
99
B
26
3
11
18
C
66
D
11","[[48.0, 20.0], [41.0, 465.0], [319.5, 85.0], [93.0, 332.0], [93.5, 395.5], [242.5, 332.0], [242.5, 396.0], [277.5, 187.5], [365.5, 169.0], [392.0, 332.0], [391.0, 396.0], [540.5, 331.5], [538.5, 396.0]]"
310,"I= Eedi
A
Ⓒ Eedi 2018
Statement 1:
Statement 2: -(q)³ = (-q)³
What can you say about the above statements,
where p and q represent different numbers?
Only
statement 1
is true
B
(-p) × (-q) = px q
Only
statement 2 is
true
Both
statements are
true
D
Both statements
are false
VA","[[48.0, 20.0], [95.5, 315.0], [41.0, 465.0], [326.5, 151.5], [85.5, 385.0], [244.0, 314.0], [389.0, 75.0], [236.0, 385.0], [387.5, 384.5], [542.5, 314.5], [545.0, 384.5], [619.0, 21.5]]"
311,"I= Eedi
Ⓒ Eedi 2018
A
-5
B
5
(-9) + (-4):
C
13
=
D
-13","[[48.0, 20.0], [41.0, 465.0], [92.5, 325.0], [91.0, 383.0], [242.0, 324.0], [242.5, 380.5], [336.0, 176.5], [391.0, 325.0], [389.5, 381.5], [422.5, 176.0], [540.0, 324.5], [537.5, 381.0]]"
312,"I= Eedi
Ⓒ Eedi 2018
A
5
40 is 8 lots of ...
B
4
32
D
48","[[48.5, 20.5], [41.0, 465.0], [93.0, 283.0], [94.0, 347.0], [318.5, 142.5], [242.5, 283.0], [241.5, 347.5], [391.0, 347.5], [542.0, 282.5], [538.0, 346.5]]"
